Year,Month,MonthId,CountryId,Country,Flow,TotalValue,TotalMass
2009,3,200903,404,Other,NON-EU,71758.0,740.0
2009,3,200903,412,Other,NON-EU,2421.0,45.0
2009,3,200903,424,Other,NON-EU,50162.0,14788.0
2009,3,200903,468,Other,NON-EU,34198.0,2170.0
2009,3,200903,480,Other,NON-EU,98068.0,1601.0
2009,3,200903,504,Other,NON-EU,10678.0,80.0
2009,3,200903,512,Other,NON-EU,1343.0,8.0
2009,3,200903,600,Other,EU,185394.0,6041.0
2009,3,200903,604,Other,NON-EU,3383.0,22.0
2009,3,200903,608,Other,NON-EU,52649.0,11770.0
2009,3,200903,624,Other,NON-EU,33363.0,933.0
2009,3,200903,647,Other,NON-EU,951953.0,131586.0
2009,3,200903,684,Other,NON-EU,1544958.0,199113.0
2009,3,200903,701,Other,NON-EU,548031.0,46323.0
2009,3,200903,706,Other,NON-EU,6507.0,408.0
2009,3,200903,800,Other,NON-EU,53782.0,937.0
2009,3,200903,804,Other,NON-EU,11635.0,488.0
2009,3,200903,662,Pakistan,NON-EU,1248828.0,194483.0
2009,3,200903,708,Philippines,NON-EU,606747.0,60367.0
2009,3,200903,66,Romania,EU,6427964.0,428798.0
2009,3,200903,728,South_Korea,NON-EU,111981.0,7460.0
2009,3,200903,11,Spain,EU,1824403.0,45203.0
2009,3,200903,669,Sri_Lanka,NON-EU,5339890.0,480144.0
2009,3,200903,736,Taiwan,NON-EU,176576.0,12930.0
2009,3,200903,680,Thailand,NON-EU,2116053.0,176310.0
2009,3,200903,52,Turkey,NON-EU,11866587.0,695780.0
2009,3,200903,690,Vietnam,NON-EU,5900921.0,574311.0
2009,4,200904,666,Bangladesh,NON-EU,4992568.0,510522.0
2009,4,200904,17,Belgium,EU,3967753.0,128771.0
2009,4,200904,696,Cambodia,NON-EU,806545.0,84617.0
2009,4,200904,720,China,NON-EU,31434479.0,2402002.0
2009,4,200904,1,France,EU,2298621.0,48549.0
2009,4,200904,4,Germany,EU,3467785.0,50191.0
2009,4,200904,740,Hong_Kong,NON-EU,12453044.0,582818.0
2009,4,200904,664,India,NON-EU,7041882.0,566578.0
2009,4,200904,700,Indonesia,NON-EU,5035747.0,357053.0
2009,4,200904,5,Italy,EU,3233189.0,104814.0
2009,4,200904,732,Japan,NON-EU,117347.0,4036.0
2009,4,200904,204,Morocco,NON-EU,3059007.0,210568.0
2009,4,200904,676,Myanmar,NON-EU,1038674.0,78087.0
2009,4,200904,3,Netherlands,EU,1432703.0,52045.0
2009,4,200904,7,Other,EU,1200673.0,55842.0
2009,4,200904,8,Other,EU,666146.0,42107.0
2009,4,200904,9,Other,EU,379285.0,11858.0
2009,4,200904,10,Other,EU,1551148.0,26581.0
2009,4,200904,18,Other,EU,171.0,0.0
2009,4,200904,28,Other,NON-EU,1834.0,91.0
2009,4,200904,30,Other,EU,147035.0,1996.0
2009,4,200904,32,Other,EU,115190.0,1581.0
2009,4,200904,38,Other,EU,213348.0,4656.0
2009,4,200904,39,Other,NON-EU,46744.0,1595.0
2009,4,200904,46,Other,EU,75446.0,144.0
2009,4,200904,53,Other,EU,4485.0,23.0
2009,4,200904,54,Other,EU,181159.0,2781.0
2009,4,200904,55,Other,EU,724255.0,21018.0
2009,4,200904,60,Other,EU,172541.0,1268.0
2009,4,200904,61,Other,EU,91184.0,7313.0
2009,4,200904,63,Other,EU,36817.0,1399.0
2009,4,200904,64,Other,EU,105015.0,5617.0
2009,4,200904,68,Other,EU,430182.0,20106.0
2009,4,200904,70,Other,NON-EU,5798.0,415.0
2009,4,200904,72,Other,NON-EU,161478.0,10877.0
2009,4,200904,74,Other,NON-EU,220165.0,12964.0
2009,4,200904,75,Other,NON-EU,68228.0,5520.0
2009,4,200904,91,Other,EU,82446.0,4079.0
2009,4,200904,92,Other,NON-EU,207789.0,6085.0
2009,4,200904,96,Other,NON-EU,281768.0,17932.0
2009,4,200904,212,Other,NON-EU,576247.0,38230.0
2009,4,200904,220,Other,NON-EU,1490977.0,148612.0
2009,4,200904,373,Other,NON-EU,118788.0,3137.0
2009,4,200904,388,Other,NON-EU,352906.0,24942.0
2009,4,200904,395,Other,NON-EU,4624.0,646.0
2009,4,200904,400,Other,NON-EU,1304650.0,72404.0
2009,4,200904,404,Other,NON-EU,389022.0,2396.0
2009,4,200904,424,Other,NON-EU,45051.0,9440.0
2009,4,200904,468,Other,NON-EU,15092.0,695.0
2009,4,200904,469,Other,NON-EU,923.0,212.0
2009,4,200904,480,Other,NON-EU,9133.0,225.0
2009,4,200904,500,Other,NON-EU,2731.0,31.0
2009,4,200904,504,Other,NON-EU,10352.0,76.0
2009,4,200904,508,Other,NON-EU,3910.0,9.0
2009,4,200904,512,Other,NON-EU,1218.0,10.0
2009,4,200904,600,Other,EU,6049.0,133.0
2009,4,200904,608,Other,NON-EU,81784.0,11065.0
2009,4,200904,632,Other,NON-EU,927.0,9.0
2009,4,200904,647,Other,NON-EU,505206.0,52593.0
2009,4,200904,672,Other,NON-EU,7345.0,451.0
2009,4,200904,684,Other,NON-EU,777842.0,103575.0
2009,4,200904,701,Other,NON-EU,685597.0,52825.0
2009,4,200904,706,Other,NON-EU,211785.0,14710.0
2009,4,200904,743,Other,NON-EU,58695.0,4130.0
2009,4,200904,800,Other,NON-EU,26846.0,635.0
2009,4,200904,804,Other,NON-EU,5789.0,200.0
2009,4,200904,815,Other,NON-EU,6055.0,515.0
2009,4,200904,662,Pakistan,NON-EU,1311543.0,214662.0
2009,4,200904,708,Philippines,NON-EU,639306.0,159958.0
2009,4,200904,66,Romania,EU,5008083.0,317677.0
2009,4,200904,728,South_Korea,NON-EU,227631.0,10011.0
2009,4,200904,11,Spain,EU,1388550.0,46220.0
2009,4,200904,669,Sri_Lanka,NON-EU,6177282.0,720050.0
2009,4,200904,736,Taiwan,NON-EU,460831.0,42696.0
2009,4,200904,680,Thailand,NON-EU,1480464.0,103512.0
2009,4,200904,52,Turkey,NON-EU,10731803.0,647205.0
2009,4,200904,690,Vietnam,NON-EU,3987584.0,366213.0
2009,5,200905,666,Bangladesh,NON-EU,6838169.0,852967.0
2009,5,200905,17,Belgium,EU,4182897.0,140269.0
2009,5,200905,696,Cambodia,NON-EU,444056.0,45612.0
2009,5,200905,720,China,NON-EU,29972975.0,2437387.0
2009,5,200905,1,France,EU,2035236.0,41030.0
2009,5,200905,4,Germany,EU,2419865.0,53081.0
2009,5,200905,740,Hong_Kong,NON-EU,10007060.0,463691.0
2009,5,200905,664,India,NON-EU,7316975.0,542496.0
2009,5,200905,700,Indonesia,NON-EU,4744228.0,329334.0
2009,5,200905,5,Italy,EU,3916241.0,702547.0
2009,5,200905,732,Japan,NON-EU,100160.0,2134.0
2009,5,200905,628,Jordan,NON-EU,2327.0,298.0
2009,5,200905,204,Morocco,NON-EU,4045139.0,258401.0
2009,5,200905,676,Myanmar,NON-EU,820465.0,64482.0
2009,5,200905,3,Netherlands,EU,1520286.0,42667.0
2009,5,200905,7,Other,EU,1079008.0,50939.0
2009,5,200905,8,Other,EU,525572.0,32320.0
2009,5,200905,9,Other,EU,364645.0,6482.0
2009,5,200905,10,Other,EU,793056.0,21022.0
2009,5,200905,18,Other,EU,180.0,5.0
2009,5,200905,28,Other,NON-EU,778.0,10.0
2009,5,200905,30,Other,EU,211056.0,3200.0
2009,5,200905,32,Other,EU,51103.0,389.0
2009,5,200905,38,Other,EU,159336.0,582.0
2009,5,200905,39,Other,NON-EU,111239.0,3697.0
2009,5,200905,46,Other,EU,32213.0,840.0
2009,5,200905,53,Other,EU,4153.0,24.0
2009,5,200905,54,Other,EU,58513.0,867.0
2009,5,200905,55,Other,EU,556896.0,31577.0
2009,5,200905,60,Other,EU,278615.0,25248.0
2009,5,200905,61,Other,EU,120003.0,7997.0
2009,5,200905,63,Other,EU,194730.0,12253.0
2009,5,200905,64,Other,EU,117397.0,5901.0
2009,5,200905,68,Other,EU,424616.0,18025.0
2009,5,200905,70,Other,NON-EU,33404.0,2383.0
2009,5,200905,72,Other,NON-EU,258199.0,17122.0
2009,5,200905,73,Other,NON-EU,38390.0,3530.0
2009,5,200905,74,Other,NON-EU,319578.0,18344.0
2009,5,200905,91,Other,EU,5756.0,298.0
2009,5,200905,92,Other,NON-EU,98760.0,2997.0
2009,5,200905,96,Other,NON-EU,1009245.0,69124.0
2009,5,200905,212,Other,NON-EU,669998.0,38271.0
2009,5,200905,220,Other,NON-EU,1766174.0,157830.0
2009,5,200905,232,Other,NON-EU,781.0,242.0
2009,5,200905,244,Other,NON-EU,32118.0,1267.0
2009,5,200905,346,Other,NON-EU,13022.0,949.0
2009,5,200905,370,Other,NON-EU,9298.0,1261.0
2009,5,200905,373,Other,NON-EU,28987.0,864.0
2009,5,200905,388,Other,NON-EU,258640.0,14661.0
2009,5,200905,395,Other,NON-EU,11552.0,2000.0
2009,5,200905,400,Other,NON-EU,1088537.0,43621.0
2009,5,200905,404,Other,NON-EU,74927.0,4983.0
2009,5,200905,412,Other,NON-EU,683.0,12.0
2009,5,200905,424,Other,NON-EU,8607.0,1466.0
2009,5,200905,468,Other,NON-EU,19974.0,1822.0
2009,5,200905,480,Other,NON-EU,16041.0,368.0
2009,5,200905,500,Other,NON-EU,34570.0,3985.0
2009,5,200905,504,Other,NON-EU,4911.0,51.0
2009,5,200905,508,Other,NON-EU,2642.0,23.0
2009,5,200905,600,Other,EU,56584.0,1540.0
2009,5,200905,604,Other,NON-EU,2848.0,187.0
2009,5,200905,608,Other,NON-EU,151823.0,16225.0
2009,5,200905,624,Other,NON-EU,4926.0,40.0
2009,5,200905,632,Other,NON-EU,10451.0,4336.0
2009,5,200905,640,Other,NON-EU,751.0,75.0
2009,5,200905,644,Other,NON-EU,7244.0,486.0
2009,5,200905,647,Other,NON-EU,446898.0,66753.0
2009,5,200905,672,Other,NON-EU,1213.0,106.0
2009,5,200905,684,Other,NON-EU,373169.0,57792.0
2009,5,200905,701,Other,NON-EU,527487.0,37059.0
2009,5,200905,706,Other,NON-EU,186093.0,10086.0
2009,5,200905,800,Other,NON-EU,71145.0,7218.0
2009,5,200905,804,Other,NON-EU,21008.0,1123.0
2009,5,200905,662,Pakistan,NON-EU,1078069.0,185606.0
2009,5,200905,708,Philippines,NON-EU,189569.0,23267.0
2009,5,200905,66,Romania,EU,5422099.0,302623.0
2009,5,200905,728,South_Korea,NON-EU,354352.0,15882.0
2009,5,200905,11,Spain,EU,1049602.0,26974.0
2009,5,200905,669,Sri_Lanka,NON-EU,6192010.0,616709.0
2009,5,200905,736,Taiwan,NON-EU,465717.0,53086.0
2009,5,200905,680,Thailand,NON-EU,2043616.0,116726.0
2009,5,200905,52,Turkey,NON-EU,9984823.0,553984.0
2009,5,200905,690,Vietnam,NON-EU,2780525.0,298083.0
2009,6,200906,666,Bangladesh,NON-EU,4297026.0,576617.0
2009,6,200906,17,Belgium,EU,2771299.0,76121.0
2009,6,200906,696,Cambodia,NON-EU,485537.0,53276.0
2009,6,200906,720,China,NON-EU,29149131.0,2512967.0
2009,6,200906,1,France,EU,2862714.0,55120.0
2009,6,200906,4,Germany,EU,2940311.0,59809.0
2009,6,200906,740,Hong_Kong,NON-EU,9256981.0,448001.0
2009,6,200906,664,India,NON-EU,5532291.0,427850.0
2009,6,200906,700,Indonesia,NON-EU,4556665.0,342553.0
2009,6,200906,5,Italy,EU,4750738.0,133730.0
2009,6,200906,732,Japan,NON-EU,122481.0,2503.0
2009,6,200906,628,Jordan,NON-EU,13691.0,1253.0
2009,6,200906,204,Morocco,NON-EU,2716823.0,152811.0
2009,6,200906,676,Myanmar,NON-EU,558215.0,58268.0
2009,6,200906,3,Netherlands,EU,1145100.0,46624.0
2009,6,200906,7,Other,EU,951463.0,47378.0
2009,6,200906,8,Other,EU,233224.0,15413.0
2009,6,200906,9,Other,EU,446204.0,14835.0
2009,6,200906,10,Other,EU,1062009.0,16718.0
